Random,CME,CMM
1.6702508960573477,1.017921146953405,1.103942652329749
1.3267716535433072,1.0708661417322836,1.0708661417322836
1.2014388489208634,1.025179856115108,1.0539568345323742
1.4692556634304208,1.0906148867313916,1.0906148867313916
1.6706349206349207,1.0952380952380953,1.1071428571428572
1.8064516129032258,1.0681003584229392,1.064516129032258
1.6539792387543253,1.0,1.0
1.1529850746268657,1.041044776119403,1.0
1.5096774193548388,1.0419354838709678,1.0419354838709678
1.5746753246753247,1.0487012987012987,1.0227272727272727
1.5278688524590165,1.039344262295082,1.039344262295082
1.578723404255319,1.102127659574468,1.0
1.8250950570342206,1.0456273764258555,1.0456273764258555
1.2357142857142858,1.0392857142857144,1.1142857142857143
1.3333333333333333,1.119047619047619,1.0578231292517006
1.5942492012779552,1.0,1.0638977635782747
1.4362934362934363,1.05019305019305,1.0926640926640927
1.3832752613240418,1.0278745644599303,1.0801393728222997
1.1317829457364341,1.0465116279069768,1.0930232558139534
1.2234042553191489,1.0,1.0
1.445141065830721,1.0,1.006269592476489
1.3602941176470589,1.0772058823529411,1.0514705882352942
2.0327868852459017,1.042622950819672,1.0
1.1418685121107266,1.0311418685121108,1.0311418685121108
1.3178571428571428,1.0571428571428572,1.0
1.6228070175438596,1.030701754385965,1.1228070175438596
1.8622047244094488,1.0196850393700787,1.0354330708661417
1.46,1.0,1.0366666666666666
1.450657894736842,1.0,1.019736842105263
1.5878136200716846,1.050179211469534,1.050179211469534
1.1322033898305084,1.0,1.0576271186440678
1.4889705882352942,1.0661764705882353,1.1102941176470589
1.2363013698630136,1.0513698630136987,1.0616438356164384
1.2395833333333333,1.0208333333333333,1.0173611111111112
1.2508250825082508,1.0297029702970297,1.0726072607260726
1.4982817869415808,1.0,1.0
1.3169014084507042,1.0035211267605635,1.0528169014084507
1.3444444444444446,1.0185185185185186,1.0185185185185186
1.4778761061946903,1.0663716814159292,1.0575221238938053
1.5058365758754864,1.066147859922179,1.066147859922179
1.5461254612546125,1.062730627306273,1.066420664206642
1.7045454545454546,1.0454545454545454,1.0227272727272727
1.2198275862068966,1.0,1.0
1.6006825938566553,1.0,1.0716723549488054
1.3003533568904593,1.0070671378091873,1.0070671378091873
1.7326007326007327,1.0586080586080586,1.054945054945055
1.3322259136212624,1.0,1.0
1.3609271523178808,1.0,1.0
1.6280701754385964,1.0,1.0596491228070175
1.515625,1.0703125,1.0703125
1.8546712802768166,1.0069204152249136,1.013840830449827
1.6904024767801857,1.061919504643963,1.0247678018575852
1.3236363636363637,1.0545454545454545,1.1090909090909091
1.94140625,1.04296875,1.04296875
1.197080291970803,1.0766423357664234,1.094890510948905
1.4553846153846153,1.0676923076923077,1.0492307692307692
1.443579766536965,1.0116731517509727,1.0116731517509727
1.5420875420875422,1.0,1.0
1.5775862068965518,1.0,1.0
1.7553956834532374,1.0,1.0035971223021583
1.2973856209150327,1.022875816993464,1.0130718954248366
1.286644951140065,1.0553745928338762,1.0521172638436482
1.393939393939394,1.0,1.0833333333333333
1.2830188679245282,1.060377358490566,1.0528301886792453
1.231023102310231,1.0,1.0
1.3452768729641693,1.0,1.0
1.6526315789473685,1.0315789473684212,1.0842105263157895
1.426056338028169,1.0316901408450705,1.0950704225352113
1.305921052631579,1.0328947368421053,1.0592105263157894
1.3092369477911647,1.0522088353413654,1.0763052208835342
1.2163265306122448,1.0693877551020408,1.1183673469387756
1.1864951768488745,1.1061093247588425,1.0
1.4586206896551723,1.0,1.0
1.2063492063492063,1.0412698412698413,1.1174603174603175
1.7846607669616519,1.0176991150442478,1.0294985250737463
1.5667752442996743,1.0553745928338762,1.0553745928338762
1.0075757575757576,1.071969696969697,1.0416666666666667
1.266990291262136,1.0194174757281553,1.0
1.2653061224489797,1.0034013605442176,1.0034013605442176
1.37890625,1.0859375,1.08203125
1.2553956834532374,1.0323741007194245,1.0
1.6113074204946995,1.03886925795053,1.0494699646643109
1.2673611111111112,1.09375,1.0729166666666667
1.2896825396825398,1.0357142857142858,1.0436507936507937
1.4112676056338027,1.0619718309859154,1.095774647887324
1.34765625,1.00390625,1.00390625
1.4007782101167314,1.0,1.0350194552529184
2.0732758620689653,1.0560344827586208,1.0948275862068966
1.5826446280991735,1.037190082644628,1.037190082644628
1.6888888888888889,1.0761904761904761,1.0285714285714285
1.3505535055350553,1.0,1.066420664206642
1.481651376146789,1.0,1.0
1.647887323943662,1.056338028169014,1.0950704225352113
1.4428044280442804,1.0,1.0
1.1934306569343065,1.0693430656934306,1.072992700729927
1.2734082397003745,1.0,1.0
1.455621301775148,1.0502958579881656,1.0710059171597632
1.4792452830188678,1.0339622641509434,1.0528301886792453
1.420849420849421,1.057915057915058,1.0
1.3195488721804511,1.056390977443609,1.0676691729323309
1.4372759856630823,1.10752688172043,1.1397849462365592
1.6944444444444444,1.0123456790123457,1.0
1.517684887459807,1.0096463022508038,1.0
1.4567901234567902,1.0164609053497942,1.0164609053497942
1.5134099616858236,1.0268199233716475,1.0268199233716475
1.703862660944206,1.0257510729613735,1.0214592274678111
1.348314606741573,1.0674157303370786,1.0524344569288389
1.3274647887323943,1.0,1.1126760563380282
1.3413793103448275,1.0586206896551724,1.0034482758620689
1.1305841924398625,1.0824742268041236,1.0034364261168385
1.3802281368821292,1.1102661596958174,1.079847908745247
1.178082191780822,1.0,1.0
1.4864864864864864,1.0472972972972974,1.0337837837837838
1.3415637860082306,1.02880658436214,1.02880658436214
1.4685534591194969,1.009433962264151,1.0534591194968554
1.9747899159663866,1.0,1.0
1.532258064516129,1.0846774193548387,1.0725806451612903
1.4008810572687225,1.1365638766519823,1.0
1.7708978328173375,1.0402476780185759,1.08359133126935
1.4826388888888888,1.0277777777777777,1.0277777777777777
1.296577946768061,1.1102661596958174,1.091254752851711
1.8428571428571427,1.05,1.1035714285714286
1.4633333333333334,1.0433333333333332,1.0
1.0106382978723405,1.0106382978723405,1.0283687943262412
1.376865671641791,1.0,1.041044776119403
1.6524822695035462,1.0815602836879432,1.074468085106383
1.2325581395348837,1.0,1.0
1.7142857142857142,1.0,1.0
1.8106060606060606,1.0454545454545454,1.0795454545454546
1.726829268292683,1.0,1.0585365853658537
1.4052044609665428,1.0817843866171004,1.0929368029739777
1.1777777777777778,1.0603174603174603,1.0507936507936508
1.4751131221719458,1.0950226244343892,1.009049773755656
1.3529411764705883,1.0726643598615917,1.0795847750865053
1.2385964912280703,1.024561403508772,1.0842105263157895
1.248,1.06,1.124
1.8807339449541285,1.039755351681957,1.039755351681957
1.2295081967213115,1.0032786885245901,1.0
1.2702702702702702,1.0702702702702702,1.0702702702702702
1.396551724137931,1.106896551724138,1.089655172413793
1.6774193548387097,1.0290322580645161,1.032258064516129
1.4627831715210355,1.0161812297734627,1.0161812297734627
1.578544061302682,1.0383141762452108,1.0383141762452108
1.585987261146497,1.0477707006369428,1.0828025477707006
1.5904059040590406,1.029520295202952,1.0
1.2596491228070175,1.0140350877192983,1.0035087719298246
1.676595744680851,1.0765957446808512,1.0765957446808512
1.4158415841584158,1.0,1.0693069306930694
1.2757201646090535,1.0411522633744856,1.0658436213991769
1.4038461538461537,1.0807692307692307,1.0923076923076922
1.9553903345724908,1.0929368029739777,1.1263940520446096
1.5830388692579505,1.0777385159010602,1.0671378091872792
1.4271186440677965,1.0745762711864406,1.0
1.676595744680851,1.0,1.0127659574468084
1.5020242914979758,1.0,1.0
1.318840579710145,1.0543478260869565,1.0543478260869565
1.4456521739130435,1.0978260869565217,1.0
1.327922077922078,1.0,1.0
1.1140939597315436,1.0,1.0436241610738255
1.3114754098360655,1.0524590163934426,1.0098360655737706
1.2428115015974441,1.0702875399361023,1.0
1.3642857142857143,1.0107142857142857,1.0107142857142857
1.2150170648464165,1.0341296928327646,1.0853242320819112
1.453125,1.0520833333333333,1.0
1.4112554112554112,1.0,1.0043290043290043
1.390625,1.0625,1.09765625
1.1291390728476822,1.009933774834437,1.0
1.6448275862068966,1.0793103448275863,1.1620689655172414
1.394904458598726,1.0732484076433122,1.0445859872611465
1.5936507936507935,1.0285714285714285,1.0285714285714285
1.594890510948905,1.032846715328467,1.032846715328467
1.5529953917050692,1.119815668202765,1.0414746543778801
1.3176895306859207,1.0541516245487366,1.0
1.9047619047619047,1.034013605442177,1.034013605442177
1.25,1.1048387096774193,1.0080645161290323
1.3655172413793104,1.0862068965517242,1.0586206896551724
1.6652360515021458,1.0,1.0
1.2208835341365463,1.0281124497991967,1.0522088353413654
1.396341463414634,1.0426829268292683,1.1402439024390243
1.1838235294117647,1.0,1.0073529411764706
1.647940074906367,1.0337078651685394,1.0224719101123596
1.345132743362832,1.0,1.0398230088495575
2.072649572649573,1.0726495726495726,1.0769230769230769
1.4844290657439447,1.0588235294117647,1.0
1.4979423868312758,1.0658436213991769,1.0493827160493827
1.179245283018868,1.0408805031446542,1.1037735849056605
1.5689655172413792,1.0413793103448277,1.0517241379310345
1.205298013245033,1.0231788079470199,1.0165562913907285
1.3623188405797102,1.0579710144927537,1.0869565217391304
1.6260504201680672,1.0378151260504203,1.0420168067226891
1.364,1.0,1.0
1.4096385542168675,1.0562248995983936,1.104417670682731
1.3127035830618892,1.013029315960912,1.1205211726384365
1.6143344709897611,1.1194539249146758,1.0
1.3071428571428572,1.0,1.0
1.3229166666666667,1.0486111111111112,1.0486111111111112
1.222972972972973,1.0608108108108107,1.1081081081081081
1.3236514522821576,1.0,1.0
1.3559322033898304,1.0203389830508474,1.0203389830508474
1.4765625,1.09375,1.10546875
1.8566037735849057,1.0452830188679245,1.0339622641509434
1.3282442748091603,1.0610687022900764,1.1374045801526718
1.3392857142857142,1.0535714285714286,1.0
1.3095238095238095,1.0034013605442176,1.064625850340136
1.3975903614457832,1.0150602409638554,1.0271084337349397
1.2986577181208054,1.070469798657718,1.0
1.4577777777777778,1.0755555555555556,1.0755555555555556
1.1326530612244898,1.0,1.0
1.75,1.0348101265822784,1.0348101265822784
1.2770700636942676,1.124203821656051,1.0
1.4962686567164178,1.078358208955224,1.0
1.5313653136531364,1.0738007380073802,1.051660516605166
1.5301204819277108,1.0,1.0
1.6379928315412187,1.0,1.0
1.2651757188498403,1.0702875399361023,1.1086261980830672
1.7568807339449541,1.0,1.0
1.2475728155339805,1.058252427184466,1.0485436893203883
1.5416666666666667,1.0277777777777777,1.0277777777777777
1.523659305993691,1.1293375394321767,1.0
1.2026143790849673,1.0457516339869282,1.0392156862745099
1.5571428571428572,1.0464285714285715,1.1071428571428572
1.5333333333333334,1.0421052631578946,1.0666666666666667
1.5149501661129567,1.0830564784053156,1.0066445182724253
1.4981818181818183,1.04,1.0363636363636364
1.5418060200668897,1.0501672240802675,1.0568561872909699
1.3333333333333333,1.0682730923694779,1.0602409638554218
1.2897526501766785,1.0706713780918728,1.0
1.34375,1.09765625,1.06640625
1.6063829787234043,1.070921985815603,1.0212765957446808
1.7054794520547945,1.0342465753424657,1.0616438356164384
1.2743362831858407,1.1061946902654867,1.0973451327433628
1.2518796992481203,1.0037593984962405,1.0037593984962405
1.367741935483871,1.0580645161290323,1.0258064516129033
1.5679442508710801,1.038327526132404,1.0
1.7992700729927007,1.0802919708029197,1.062043795620438
1.4295774647887325,1.0211267605633803,1.0669014084507042
1.2441471571906355,1.060200668896321,1.0568561872909699
1.296875,1.1015625,1.0703125
1.5171232876712328,1.095890410958904,1.0445205479452055
1.721254355400697,1.0034843205574913,1.0034843205574913
1.1724137931034482,1.0379310344827586,1.0586206896551724
1.424561403508772,1.0140350877192983,1.024561403508772
1.3883928571428572,1.0,1.1294642857142858
2.074380165289256,1.0289256198347108,1.0826446280991735
1.1722689075630253,1.0,1.0714285714285714
1.2126984126984126,1.092063492063492,1.0825396825396825
1.2346938775510203,1.0,1.0
1.5492957746478873,1.0492957746478873,1.1091549295774648
1.3501805054151625,1.1191335740072201,1.068592057761733
1.4044117647058822,1.0,1.0808823529411764
1.4651162790697674,1.0813953488372092,1.0
1.3453237410071943,1.0431654676258992,1.025179856115108
1.4189189189189189,1.0,1.0777027027027026
1.3916083916083917,1.0419580419580419,1.1013986013986015
1.1333333333333333,1.0350877192982457,1.0456140350877192
1.300751879699248,1.0,1.0
1.3626062322946175,1.0,1.028328611898017
1.2025316455696202,1.0506329113924051,1.0854430379746836
1.4485294117647058,1.0735294117647058,1.0845588235294117
1.0728476821192052,1.076158940397351,1.0596026490066226
1.49645390070922,1.1170212765957446,1.099290780141844
1.2755102040816326,1.0,1.0748299319727892
1.2266666666666666,1.04,1.0
1.6886446886446886,1.0879120879120878,1.1025641025641026
1.3424124513618676,1.0,1.0155642023346303
1.424731182795699,1.0,1.0
1.606896551724138,1.0655172413793104,1.0655172413793104
1.808,1.088,1.048
1.1459074733096086,1.096085409252669,1.0
1.2477064220183487,1.0305810397553516,1.0428134556574924
1.6452702702702702,1.0945945945945945,1.0506756756756757
1.4028268551236749,1.0,1.0
1.198776758409786,1.0,1.0
1.3265306122448979,1.1020408163265305,1.0476190476190477
1.4587813620071686,1.0,1.0
1.6833976833976834,1.0424710424710424,1.0
1.2604501607717042,1.0353697749196142,1.0160771704180065
1.939799331103679,1.0334448160535117,1.0702341137123745
1.0774907749077491,1.011070110701107,1.029520295202952
1.35,1.035294117647059,1.035294117647059
1.5090252707581226,1.0505415162454874,1.0108303249097472
1.5674603174603174,1.0317460317460319,1.0357142857142858
1.3116438356164384,1.0616438356164384,1.0787671232876712
1.292763157894737,1.0723684210526316,1.0723684210526316
1.27007299270073,1.051094890510949,1.0766423357664234
1.3257575757575757,1.0568181818181819,1.121212121212121
1.354014598540146,1.051094890510949,1.083941605839416
1.5151515151515151,1.0492424242424243,1.106060606060606
1.4666666666666666,1.0037037037037038,1.0666666666666667
1.1752136752136753,1.0854700854700854,1.0042735042735043
1.6045627376425855,1.0570342205323193,1.0684410646387832
1.4153846153846155,1.0615384615384615,1.05
1.2733118971061093,1.0096463022508038,1.0836012861736335
1.5168539325842696,1.097378277153558,1.101123595505618
1.2612244897959184,1.0775510204081633,1.0571428571428572
1.2592592592592593,1.0,1.0
1.2755555555555556,1.0622222222222222,1.1066666666666667
1.576271186440678,1.0,1.0542372881355933
1.8285714285714285,1.0095238095238095,1.0317460317460319
1.3345724907063197,1.063197026022305,1.066914498141264
1.3269230769230769,1.0336538461538463,1.0
1.453757225433526,1.0375722543352601,1.0
1.429054054054054,1.0337837837837838,1.0405405405405406
1.4982698961937717,1.0,1.0622837370242215
1.5381355932203389,1.0423728813559323,1.055084745762712
1.2186046511627906,1.083720930232558,1.013953488372093
1.2828685258964143,1.0318725099601593,1.0318725099601593
1.363036303630363,1.0,1.0495049504950495
1.3956521739130434,1.0304347826086957,1.0304347826086957
1.5793103448275863,1.0,1.096551724137931
1.145374449339207,1.039647577092511,1.1497797356828194
1.693452380952381,1.005952380952381,1.0327380952380953
1.5977859778597785,1.007380073800738,1.0
1.4817518248175183,1.0182481751824817,1.0693430656934306
1.3793103448275863,1.096551724137931,1.0
1.1580547112462005,1.0699088145896656,1.060790273556231
1.104026845637584,1.0536912751677852,1.0771812080536913
1.1451612903225807,1.0,1.064516129032258
1.404109589041096,1.023972602739726,1.023972602739726
1.443579766536965,1.0583657587548638,1.0739299610894941
1.161812297734628,1.022653721682848,1.0776699029126213
1.4794007490636705,1.0262172284644195,1.0711610486891385
1.3125,1.05,1.0958333333333334
1.453287197231834,1.0103806228373702,1.0830449826989619
1.4647887323943662,1.0633802816901408,1.0633802816901408
1.1418181818181818,1.0145454545454546,1.0654545454545454
1.3601398601398602,1.0734265734265733,1.048951048951049
1.1992337164750957,1.0689655172413792,1.0574712643678161
1.695167286245353,1.0,1.0
1.311864406779661,1.0,1.0372881355932204
1.3642172523961662,1.073482428115016,1.0894568690095847
1.7194244604316546,1.0,1.0359712230215827
1.6816479400749065,1.0,1.0599250936329587
1.5363984674329503,1.0766283524904214,1.0766283524904214
1.8231292517006803,1.0952380952380953,1.0510204081632653
1.4817518248175183,1.0,1.0
1.5434782608695652,1.0186335403726707,1.0186335403726707
1.2065727699530517,1.056338028169014,1.0704225352112675
1.15,1.0538461538461539,1.0346153846153847
1.3440366972477065,1.0,1.0504587155963303
1.2325581395348837,1.0155038759689923,1.0155038759689923
1.326007326007326,1.1245421245421245,1.0
1.6205787781350482,1.0,1.0
1.3510971786833856,1.084639498432602,1.0501567398119123
1.6282894736842106,1.0328947368421053,1.0328947368421053
1.31640625,1.0,1.11328125
1.3407643312101911,1.0573248407643312,1.0923566878980893
1.2863070539419088,1.04149377593361,1.04149377593361
1.3554006968641115,1.048780487804878,1.0905923344947734
1.2124542124542124,1.065934065934066,1.0842490842490842
1.4205298013245033,1.0496688741721854,1.0463576158940397
1.737037037037037,1.0407407407407407,1.0
1.7707006369426752,1.0509554140127388,1.0605095541401275
1.6220238095238095,1.0,1.0
1.4831460674157304,1.1198501872659177,1.1610486891385767
1.6464646464646464,1.0,1.0942760942760943
1.5115511551155116,1.0,1.0
1.3782608695652174,1.0478260869565217,1.0478260869565217
1.4713804713804715,1.1043771043771045,1.0841750841750841
1.239864864864865,1.0405405405405406,1.097972972972973
2.0155038759689923,1.0,1.003875968992248
1.6645962732919255,1.0,1.0062111801242235
1.3513513513513513,1.0810810810810811,1.0733590733590734
1.5962264150943397,1.0150943396226415,1.049056603773585
1.6678200692041523,1.0519031141868511,1.0069204152249136
1.5018181818181817,1.1054545454545455,1.0727272727272728
1.3576388888888888,1.0104166666666667,1.0104166666666667
1.6941580756013745,1.0,1.0
1.5394736842105263,1.0263157894736843,1.0570175438596492
1.4536082474226804,1.120274914089347,1.0515463917525774
1.421487603305785,1.0,1.0
1.4597701149425288,1.049808429118774,1.0
1.3771043771043772,1.0235690235690236,1.0808080808080809
1.3745019920318724,1.0,1.0836653386454183
1.2884615384615385,1.0346153846153847,1.1
2.0782608695652174,1.0347826086956522,1.0869565217391304
1.551155115511551,1.0264026402640265,1.0264026402640265
1.4535714285714285,1.0571428571428572,1.0
2.0466101694915255,1.0466101694915255,1.021186440677966
1.3389121338912133,1.100418410041841,1.100418410041841
1.374015748031496,1.1614173228346456,1.0
1.1872659176029963,1.0411985018726593,1.097378277153558
1.2964601769911503,1.0176991150442478,1.0442477876106195
1.2793522267206479,1.0283400809716599,1.1417004048582995
1.6058394160583942,1.051094890510949,1.0182481751824817
1.645367412140575,1.0543130990415335,1.0
1.449612403100775,1.0426356589147288,1.0077519379844961
1.88,1.024,1.024
1.161764705882353,1.0514705882352942,1.0514705882352942
1.572549019607843,1.0470588235294118,1.0705882352941176
1.373076923076923,1.0038461538461538,1.0538461538461539
1.3079470198675496,1.0662251655629138,1.0165562913907285
1.3616071428571428,1.0669642857142858,1.0
1.3721590909090908,1.0170454545454546,1.03125
1.8467432950191571,1.0766283524904214,1.003831417624521
1.7521739130434784,1.0,1.0
1.3242320819112627,1.0648464163822526,1.0409556313993173
1.560553633217993,1.0519031141868511,1.1072664359861593
1.3571428571428572,1.0263157894736843,1.0338345864661653
1.1580756013745706,1.0549828178694158,1.0652920962199313
1.225519287833828,1.1186943620178043,1.0741839762611276
1.389655172413793,1.0310344827586206,1.0
1.775,1.1,1.06875
1.2439862542955327,1.1168384879725086,1.0
1.420863309352518,1.1079136690647482,1.079136690647482
1.4681818181818183,1.0681818181818181,1.0636363636363637
1.6555183946488294,1.0501672240802675,1.1137123745819397
1.1838006230529594,1.0062305295950156,1.0342679127725856
1.1602787456445993,1.0452961672473868,1.038327526132404
1.7796610169491525,1.0381355932203389,1.055084745762712
1.1423357664233578,1.0,1.0
1.5023474178403755,1.0,1.0610328638497653
1.263157894736842,1.0488721804511278,1.0
1.281021897810219,1.0218978102189782,1.0182481751824817
1.2546125461254614,1.0738007380073802,1.081180811808118
1.4913793103448276,1.0948275862068966,1.0
1.5016181229773462,1.035598705501618,1.0906148867313916
1.8314606741573034,1.1647940074906367,1.1161048689138577
1.2270742358078603,1.0436681222707425,1.0436681222707425
1.5225806451612902,1.0064516129032257,1.0483870967741935
1.1941391941391941,1.0,1.0
1.5278810408921932,1.0185873605947955,1.0185873605947955
1.410569105691057,1.056910569105691,1.0
1.8471615720524017,1.0,1.034934497816594
1.5215827338129497,1.0,1.0323741007194245
1.3825757575757576,1.0681818181818181,1.0
1.4124087591240877,1.0291970802919708,1.0291970802919708
1.3185185185185184,1.0444444444444445,1.0
1.6771653543307086,1.062992125984252,1.0078740157480315
1.5394190871369295,1.0871369294605808,1.062240663900415
1.2115384615384615,1.0346153846153847,1.0
1.3395638629283488,1.0809968847352025,1.071651090342679
1.4901960784313726,1.007843137254902,1.007843137254902
1.4432624113475176,1.0,1.053191489361702
1.1304347826086956,1.080267558528428,1.060200668896321
1.2483870967741935,1.0193548387096774,1.0548387096774194
1.537313432835821,1.1007462686567164,1.078358208955224
1.7866666666666666,1.11,1.0
1.7466216216216217,1.0574324324324325,1.0777027027027026
1.0707070707070707,1.0,1.0404040404040404
1.31496062992126,1.0590551181102361,1.0196850393700787
1.7098976109215016,1.0375426621160408,1.0716723549488054
1.1751152073732718,1.032258064516129,1.0921658986175116
1.2588235294117647,1.0,1.0
1.4478764478764479,1.0,1.0772200772200773
1.2530864197530864,1.0401234567901234,1.0648148148148149
1.6045751633986929,1.0620915032679739,1.0098039215686274
1.5555555555555556,1.0,1.0947712418300655
1.5507692307692307,1.0461538461538462,1.0461538461538462
1.411149825783972,1.0,1.0
1.8489208633093526,1.0467625899280575,1.0755395683453237
1.1229235880398671,1.026578073089701,1.0099667774086378
1.4642857142857142,1.0,1.0
1.3424657534246576,1.0,1.0
1.2765957446808511,1.0638297872340425,1.0921985815602837
1.181159420289855,1.0,1.0
1.47766323024055,1.0309278350515463,1.0549828178694158
1.5875486381322956,1.0350194552529184,1.0778210116731517
1.2729970326409497,1.0682492581602374,1.0356083086053411
1.5017421602787457,1.0209059233449478,1.0174216027874565
1.726962457337884,1.0375426621160408,1.0477815699658704
1.2861736334405145,1.0192926045016077,1.0707395498392283
1.3587786259541985,1.0572519083969465,1.0572519083969465
1.694915254237288,1.0508474576271187,1.0338983050847457
1.3333333333333333,1.0,1.0
1.341549295774648,1.073943661971831,1.0669014084507042
1.7328244274809161,1.0458015267175573,1.1145038167938932
1.3898305084745763,1.097457627118644,1.0635593220338984
1.415335463258786,1.038338658146965,1.038338658146965
1.4534883720930232,1.0,1.0
1.5275862068965518,1.0241379310344827,1.0275862068965518
1.4910394265232976,1.0,1.0
1.3862068965517242,1.0,1.1
1.2578125,1.1015625,1.10546875
1.4883720930232558,1.0465116279069768,1.053156146179402
1.3220338983050848,1.0,1.0203389830508474
1.156,1.004,1.084
2.0040650406504064,1.0,1.0
1.231833910034602,1.0,1.1314878892733564
1.1893939393939394,1.0681818181818181,1.0871212121212122
1.2409240924092408,1.0,1.0
1.3020134228187918,1.0201342281879195,1.0369127516778522
1.3503649635036497,1.1058394160583942,1.062043795620438
1.3531468531468531,1.0,1.0
1.3234200743494424,1.033457249070632,1.0185873605947955
1.4345047923322685,1.0319488817891374,1.0319488817891374
1.4448979591836735,1.0693877551020408,1.0612244897959184
1.5018726591760299,1.0561797752808988,1.0
1.5572519083969465,1.1374045801526718,1.0
1.4383561643835616,1.0650684931506849,1.0171232876712328
1.3134920634920635,1.0238095238095237,1.0238095238095237
1.3492063492063493,1.1111111111111112,1.0
1.492537313432836,1.0708955223880596,1.078358208955224
1.7843137254901962,1.0784313725490196,1.0522875816993464
1.4879725085910653,1.0,1.0
1.5764331210191083,1.0573248407643312,1.0573248407643312
1.2972027972027973,1.027972027972028,1.048951048951049
1.9282700421940928,1.0928270042194093,1.0886075949367089
1.5836065573770493,1.0655737704918034,1.0459016393442624
1.1452145214521452,1.0429042904290429,1.0429042904290429
1.3508196721311476,1.0688524590163935,1.0688524590163935
1.9962686567164178,1.0,1.078358208955224
1.4818840579710144,1.039855072463768,1.039855072463768
2.0517241379310347,1.0689655172413792,1.081896551724138
1.4360655737704917,1.0,1.0459016393442624
1.2882096069868996,1.039301310043668,1.017467248908297
1.2647058823529411,1.0477941176470589,1.0183823529411764
1.3846153846153846,1.043956043956044,1.0512820512820513
1.39,1.0366666666666666,1.0333333333333334
1.651006711409396,1.0335570469798658,1.0335570469798658
1.3455284552845528,1.0,1.0
1.4269662921348314,1.0187265917602997,1.0187265917602997
1.5795454545454546,1.0757575757575757,1.0757575757575757
1.31629392971246,1.0543130990415335,1.0
1.5256410256410255,1.0416666666666667,1.0512820512820513
1.3853820598006645,1.1096345514950166,1.1029900332225913
1.4303797468354431,1.0253164556962024,1.0421940928270041
1.5142857142857142,1.025,1.082142857142857
1.5543478260869565,1.0326086956521738,1.065217391304348
1.907258064516129,1.0403225806451613,1.0403225806451613
1.706959706959707,1.0915750915750915,1.032967032967033
1.4260355029585798,1.0,1.0
1.3049180327868852,1.0459016393442624,1.0491803278688525
1.9927536231884058,1.0,1.0
1.9681978798586572,1.03886925795053,1.0671378091872792
1.9959016393442623,1.0,1.0860655737704918
1.89272030651341,1.0651340996168583,1.0651340996168583
1.2433460076045628,1.049429657794677,1.0
1.5665399239543727,1.0,1.0
1.3787234042553191,1.0085106382978724,1.0595744680851065
1.5737704918032787,1.0557377049180328,1.0655737704918034
1.483754512635379,1.0,1.0
1.5058365758754864,1.0972762645914398,1.066147859922179
1.3682008368200838,1.0502092050209204,1.0
1.2886178861788617,1.0203252032520325,1.1097560975609757
1.6032388663967612,1.0364372469635628,1.0
1.204946996466431,1.088339222614841,1.1024734982332156
1.2491467576791808,1.0034129692832765,1.0
1.256965944272446,1.0990712074303406,1.0588235294117647
1.2268041237113403,1.0756013745704467,1.0584192439862543
1.6286764705882353,1.0,1.0735294117647058
2.04421768707483,1.0204081632653061,1.0
1.1704545454545454,1.0643939393939394,1.071969696969697
